frame,North_Straight,North_Left,South_Straight,South_Left,East_Straight,East_Left,West_Straight,West_Left,Center
4730,3,2,3,2,14,2,12,4,5
4731,3,2,3,2,14,2,12,4,5
4732,3,2,3,2,14,2,12,4,5
4733,3,2,3,2,14,2,12,4,6
4734,3,2,3,2,14,2,12,4,6
4735,3,2,3,2,14,2,12,3,6
4736,3,2,3,2,14,2,12,3,6
4737,3,2,3,2,14,2,12,3,5
4738,3,2,3,2,14,2,12,3,6
4739,3,2,3,2,14,2,12,3,6
4740,3,2,3,2,14,2,12,3,7
4741,3,2,3,2,14,2,12,3,7
4742,3,2,3,2,14,2,12,3,7
4743,3,2,3,2,14,2,12,3,7
4744,3,2,3,2,14,2,12,3,7
4745,3,2,3,2,14,2,12,3,7
4746,3,2,3,2,14,2,12,3,7
4747,3,2,3,2,14,2,12,3,7
4748,3,2,3,2,14,2,12,3,7
4749,3,2,3,2,14,2,12,3,7
4750,3,2,3,2,14,2,12,3,6
4751,3,2,3,2,14,2,12,3,6
4752,3,2,3,2,14,2,12,3,6
4753,3,2,3,2,14,2,12,3,6
4754,3,2,3,2,14,2,12,3,6
4755,3,2,3,2,14,2,12,3,5
4756,3,2,3,2,14,2,12,3,5
4757,3,2,3,2,14,2,12,3,5
4758,3,2,3,2,14,2,12,3,5
4759,3,2,3,2,14,2,12,3,5
4760,3,2,3,2,14,2,12,3,5
4761,3,2,3,2,14,2,12,3,5
4762,3,2,3,2,14,2,12,3,5
4763,3,2,3,2,14,2,12,3,5
4764,3,2,3,2,14,2,12,3,5
4765,3,2,3,2,14,2,12,3,5
4766,3,2,3,2,14,2,12,3,5
4767,3,2,3,2,14,2,12,3,5
4768,3,2,3,2,14,3,12,4,5
4769,3,2,3,2,14,3,12,4,5
4770,3,2,3,2,14,3,12,4,5
4771,3,2,3,2,14,3,12,4,5
4772,3,2,3,2,14,2,12,4,5
4773,3,2,3,2,14,2,12,4,5
4774,3,2,3,2,14,3,12,4,5
4775,3,2,3,2,14,3,12,4,5
4776,3,2,3,2,14,3,12,4,5
4777,3,2,3,2,14,3,12,4,5
4778,3,2,3,2,14,3,12,4,4
4779,3,2,3,2,14,3,12,4,4
4780,3,2,3,2,14,2,12,3,4
4781,3,2,3,2,14,2,12,3,4
4782,3,2,3,2,14,2,12,3,4
4783,3,2,3,2,14,2,12,3,4
4784,3,2,3,2,14,2,12,3,4
4785,3,2,3,2,14,3,12,3,4
4786,3,2,3,2,14,3,12,3,4
4787,3,2,3,2,14,3,12,3,4
4788,3,2,3,2,14,3,12,3,5
4789,3,2,3,2,14,3,12,3,5
4790,3,2,3,2,14,3,12,3,6
4791,3,2,3,2,14,3,12,3,6
4792,3,2,3,2,14,3,12,3,6
4793,3,2,3,2,14,3,12,2,6
4794,3,2,3,2,14,3,12,2,6
4795,3,2,3,2,14,2,12,2,6
4796,3,2,3,2,14,2,12,2,6
4797,3,2,3,2,14,2,12,2,6
4798,3,2,3,2,14,2,12,2,7
4799,3,2,3,2,14,2,12,2,7
4800,3,2,3,2,14,2,12,2,8
4801,3,2,3,2,14,2,12,3,8
4802,3,2,3,2,14,2,12,3,8
4803,3,2,3,2,14,2,12,3,8
4804,3,2,3,2,14,2,12,3,8
4805,3,2,3,2,14,2,12,3,8
4806,3,2,3,2,14,2,12,3,8
4807,3,2,3,2,14,2,12,3,8
4808,3,2,3,2,14,1,12,2,6
4809,3,2,3,2,14,1,12,2,6
4810,3,2,3,2,14,1,12,2,5
4811,3,2,3,2,14,1,12,3,5
4812,3,2,3,2,14,1,12,3,5
4813,3,2,3,2,14,2,12,3,5
4814,3,2,3,2,14,2,12,3,5
4815,3,2,3,2,14,3,12,3,6
4816,3,2,3,2,14,3,12,3,6
4817,3,2,3,2,14,3,12,3,6
4818,3,2,3,2,14,3,12,3,7
4819,3,2,3,2,14,3,12,3,7
4820,3,2,3,2,14,3,12,3,7
4821,3,2,3,2,14,3,12,3,7
4822,3,2,3,2,14,3,12,3,7
4823,3,2,3,2,14,3,12,3,7
4824,3,2,3,2,14,3,12,3,7
4825,3,2,3,2,14,3,12,3,7
4826,3,2,3,2,14,3,12,3,7
4827,3,2,3,2,14,3,12,3,7
4828,3,2,3,2,14,2,12,3,7
4829,3,2,3,2,14,2,12,3,7
4830,3,2,3,2,14,2,12,3,7
4831,3,2,3,2,14,2,12,3,8
4832,3,2,3,2,14,2,12,3,8
4833,3,2,3,2,14,2,12,3,7
4834,3,2,3,2,14,2,12,3,7
4835,3,2,3,2,14,2,12,3,7
4836,3,2,3,2,14,2,12,3,7
4837,3,2,3,2,14,2,12,3,7
4838,3,2,3,2,14,2,12,3,6
4839,3,2,3,2,14,2,12,3,6
4840,3,2,3,2,14,2,12,3,5
4841,3,2,3,2,14,2,12,3,5
4842,3,2,3,2,14,2,12,3,5
4843,3,2,3,2,14,2,12,3,5
4844,3,2,3,2,14,2,12,3,5
4845,3,2,3,2,14,2,12,2,5
4846,3,2,3,2,14,2,12,2,5
4847,3,2,3,2,14,3,12,2,5
4848,3,2,3,2,14,3,12,2,5
4849,3,2,3,2,14,3,12,2,5
4850,3,2,3,2,14,2,12,2,5
4851,3,2,3,2,14,2,12,2,5
4852,3,2,3,2,14,2,12,2,5
4853,3,2,3,2,14,2,12,2,6
4854,3,2,3,2,14,2,12,2,6
4855,3,2,3,2,14,2,12,2,6
4856,3,2,3,2,14,2,12,2,6
4857,3,2,3,2,14,2,12,2,6
4858,3,2,3,2,14,2,12,2,6
4859,3,2,3,2,14,2,12,2,6
4860,3,2,3,2,14,2,12,2,5
4861,3,2,3,2,14,2,12,2,5
4862,3,2,3,2,14,2,12,2,5
4863,3,2,3,2,14,2,12,2,5
4864,3,2,3,2,14,2,12,2,5
4865,3,2,3,2,14,2,12,2,5
4866,3,2,3,2,14,2,12,2,5
4867,3,2,3,2,14,2,12,2,5
4868,3,2,3,2,14,2,12,2,4
4869,3,2,3,2,14,2,12,2,4
4870,3,2,3,2,14,2,12,2,4
4871,3,2,3,2,14,2,12,2,4
4872,3,2,3,2,14,2,12,2,5
4873,3,2,3,2,14,2,12,2,5
4874,3,2,3,2,14,2,12,2,5
4875,3,2,3,2,14,2,12,2,5
4876,3,2,3,2,14,2,12,2,5
4877,3,2,3,2,14,2,12,2,5
4878,3,2,3,2,14,2,12,2,5
4879,3,2,3,2,14,2,12,2,5
4880,3,2,3,2,14,2,12,2,5
4881,3,2,3,2,14,2,12,2,5
4882,3,2,3,2,14,2,12,2,5
4883,3,2,3,2,14,2,12,2,5
4884,3,2,3,2,14,2,12,2,5
4885,3,2,3,2,14,2,12,2,4
4886,3,2,3,2,14,2,12,2,4
4887,3,2,3,2,14,2,12,2,4
4888,3,2,3,2,14,2,12,2,4
4889,3,2,3,2,14,2,12,2,4
4890,3,2,3,2,14,2,12,2,4
4891,3,2,3,2,14,3,12,2,4
4892,3,2,3,2,14,3,12,2,4
4893,3,2,3,2,14,3,12,2,4
4894,3,2,3,2,14,3,12,2,4
4895,3,2,3,2,14,3,12,2,4
4896,3,2,3,2,14,3,12,2,4
4897,3,2,3,2,14,3,12,2,4
4898,3,2,3,2,14,3,12,2,3
4899,3,2,3,2,14,3,12,2,3
4900,3,2,3,2,14,3,12,2,3
4901,3,2,3,2,15,3,12,2,3
4902,3,2,3,2,15,3,12,2,3
4903,3,2,3,2,15,3,12,2,2
4904,3,2,3,2,15,3,12,2,2
4905,3,2,3,2,14,3,12,2,2
4906,3,2,3,2,14,3,12,2,2
4907,3,2,3,2,14,3,12,2,2
4908,3,2,3,2,14,3,12,2,2
4909,3,2,3,2,14,3,12,2,2
4910,3,2,3,2,14,3,12,2,2
4911,3,2,3,2,14,3,12,2,2
4912,3,2,3,2,14,3,12,2,2
4913,3,2,3,2,14,3,12,2,2
4914,3,2,3,2,14,3,12,2,2
4915,3,2,3,2,14,3,12,2,2
4916,3,2,3,2,14,3,12,2,2
4917,3,2,3,2,14,3,12,2,2
4918,3,2,3,2,14,3,12,2,1
4919,3,2,3,2,14,3,12,2,1
4920,3,2,3,2,14,3,12,2,1
4921,3,2,3,2,14,3,12,2,1
4922,3,2,3,2,14,3,12,2,1
4923,3,2,3,2,14,3,12,2,1
4924,3,2,3,2,14,3,12,2,1
4925,3,2,3,2,14,3,11,2,1
4926,3,2,3,2,14,3,11,2,1
4927,3,2,3,2,14,3,11,2,1
4928,3,2,3,2,14,3,9,2,1
4929,3,2,3,2,14,3,9,2,1
4930,3,2,3,2,14,3,9,2,1
4931,3,2,3,2,14,3,9,2,1
4932,3,2,3,2,14,3,9,2,1
4933,3,2,3,2,14,3,9,2,1
4934,3,2,3,2,14,3,9,2,1
4935,3,2,3,2,14,3,9,2,2
4936,3,2,3,2,14,3,9,2,2
4937,3,2,3,2,14,3,9,2,2
4938,3,2,3,2,14,3,9,2,3
4939,3,2,3,2,14,3,9,2,3
4940,3,2,3,2,14,3,9,2,4
4941,3,2,3,2,14,3,9,2,4
4942,3,2,3,2,14,3,9,2,4
4943,3,2,3,2,14,3,9,2,4
4944,3,2,3,2,14,3,9,2,4
4945,3,2,3,2,14,3,9,2,4
4946,3,2,3,2,14,3,9,2,4
4947,3,2,3,2,14,3,9,2,4
4948,3,2,3,2,14,3,9,2,4
4949,3,2,3,2,14,3,9,2,4
4950,3,2,3,2,13,3,9,2,3
4951,3,2,3,2,13,3,9,2,3
4952,3,2,3,2,13,3,9,2,3
4953,3,2,3,2,13,3,10,2,3
4954,3,2,3,2,13,3,10,2,3
4955,3,2,3,2,12,3,10,2,3
4956,3,2,3,2,12,3,10,2,3
4957,3,2,3,2,12,3,10,2,3
4958,3,2,3,2,11,3,10,2,4
4959,3,2,3,2,11,3,10,2,4
4960,3,2,3,2,11,3,10,2,4
4961,3,2,3,2,11,3,10,2,4
4962,3,2,3,2,11,3,10,2,4
4963,3,2,3,2,11,4,10,2,4
4964,3,2,3,2,11,4,10,2,4
4965,3,2,3,2,11,4,10,2,5
4966,3,2,3,2,11,5,10,2,5
4967,3,2,3,2,11,5,10,2,5
4968,3,2,3,2,11,5,10,2,6
4969,3,2,3,2,11,5,10,2,6
4970,3,2,3,2,11,5,10,2,6
4971,3,2,3,2,11,5,10,2,6
4972,3,2,3,2,11,5,10,2,6
4973,3,2,3,2,11,5,9,2,6
4974,3,2,3,2,11,5,9,2,6
4975,3,2,3,2,11,5,9,2,6
4976,3,2,3,2,11,5,9,2,6
4977,3,2,3,2,11,5,9,2,6
4978,3,2,3,2,11,5,10,2,6
4979,3,2,3,2,11,5,10,2,6
4980,3,2,3,2,11,5,8,2,6
4981,3,2,3,2,11,5,8,2,6
4982,3,2,3,2,11,5,8,2,6
4983,3,2,3,2,10,5,8,2,7
4984,3,2,3,2,10,5,8,2,7
4985,3,2,3,2,10,5,8,2,7
4986,3,2,3,2,10,5,8,2,7
4987,3,2,3,2,10,5,8,2,7
4988,3,2,3,2,10,5,8,2,7
4989,3,2,3,2,10,5,8,2,7
4990,3,2,3,2,10,5,7,2,9
4991,3,2,3,2,10,5,7,2,9
4992,3,2,3,2,10,5,7,2,9
4993,3,2,3,2,10,5,7,2,9
4994,3,2,3,2,10,5,7,2,9
4995,3,2,3,2,10,5,7,2,9
4996,3,2,3,2,10,5,7,2,9
4997,3,2,3,2,10,5,7,2,9
4998,3,2,3,2,10,5,8,2,9
4999,3,2,3,2,10,5,8,2,9
5000,3,2,3,2,10,5,8,2,8
5001,3,2,3,2,10,5,8,2,8
5002,3,2,3,2,10,5,8,2,8
5003,3,2,3,2,10,5,8,2,8
5004,3,2,3,2,10,5,8,2,8
5005,3,2,3,2,9,5,8,2,8
5006,3,2,3,2,9,5,8,2,8
5007,3,2,3,2,9,5,8,2,8
5008,3,2,3,2,9,5,8,2,8
5009,3,2,3,2,9,5,8,2,8
5010,3,2,3,2,9,5,8,2,8
5011,3,2,3,2,9,5,8,2,8
5012,3,2,3,2,9,5,8,2,8
5013,3,2,3,2,9,5,8,2,8
5014,3,2,3,2,9,5,8,2,8
5015,3,2,3,2,9,5,8,2,8
5016,3,2,3,2,9,5,8,2,8
5017,3,2,3,2,9,5,8,2,8
5018,3,2,3,2,9,5,8,2,8
5019,3,2,3,2,9,5,8,2,8
5020,3,2,3,2,9,5,8,2,8
5021,3,2,3,2,9,5,8,3,8
5022,3,2,3,2,9,5,8,3,8
5023,3,2,3,2,9,5,8,3,8
5024,3,2,3,2,9,5,8,3,8
5025,3,2,3,2,9,5,8,3,8
5026,3,2,3,2,9,5,7,3,9
5027,3,2,3,2,9,5,7,3,9
5028,3,2,3,2,8,5,7,3,8
5029,3,2,3,2,8,5,8,3,8
5030,3,2,3,2,8,5,8,3,8
5031,3,2,3,2,8,5,8,3,9
5032,3,2,3,2,8,5,8,3,9
5033,3,2,3,2,8,5,8,3,9
5034,3,2,3,2,8,5,8,3,9
5035,3,2,3,2,8,5,8,3,9
5036,3,2,3,2,8,5,8,3,10
5037,3,2,3,2,8,5,8,3,10
5038,3,2,3,2,8,5,6,3,10
5039,3,2,3,2,8,5,6,3,10
5040,3,2,3,2,8,5,6,3,10
5041,3,2,3,2,8,5,6,3,10
5042,3,2,3,2,8,5,6,3,10
5043,3,2,3,2,8,5,6,3,9
5044,3,2,3,2,8,5,7,3,9
5045,3,2,3,2,8,5,7,3,9
5046,3,2,3,2,8,4,7,3,11
5047,3,2,3,2,8,4,7,3,11
5048,3,2,3,2,8,5,7,3,11
5049,3,2,3,2,8,5,7,3,11
5050,3,2,3,2,8,5,7,3,11
5051,3,2,3,2,9,4,7,3,11
5052,3,2,3,2,9,4,7,3,11
5053,3,2,3,2,9,4,7,3,10
5054,3,2,3,2,9,4,7,3,10
5055,3,2,3,2,9,4,7,3,10
5056,3,2,3,2,8,4,7,3,9
5057,3,2,3,2,8,4,7,3,9
5058,3,2,3,2,8,4,7,3,9
5059,3,2,3,2,9,4,7,3,9
5060,3,2,3,2,9,4,7,3,9
5061,3,2,3,2,9,4,6,3,9
5062,3,2,3,2,9,4,6,3,9
5063,3,2,3,2,8,4,6,3,8
5064,3,2,3,2,8,4,7,3,8
5065,3,2,3,2,8,4,7,3,8
5066,3,2,3,2,8,5,7,3,8
5067,3,2,3,2,8,5,7,3,8
5068,3,2,3,2,8,5,7,3,8
5069,3,2,3,2,8,5,7,3,8
5070,3,2,3,2,8,5,7,3,8
5071,3,2,3,2,8,5,7,3,9
5072,3,2,3,2,8,5,7,3,9
5073,3,2,3,2,8,5,7,3,9
5074,3,2,3,2,8,5,7,3,9
5075,3,2,3,2,8,5,7,3,9
5076,3,2,3,2,7,5,7,3,9
5077,3,2,3,2,7,5,7,3,9
5078,3,2,3,2,7,5,6,3,9
5079,3,2,3,2,7,5,6,3,9
5080,3,2,3,2,7,5,6,3,9
5081,3,2,3,2,7,5,6,3,10
5082,3,2,3,2,7,5,6,3,10
5083,3,2,3,2,7,5,5,3,10
5084,3,2,3,2,7,5,6,3,10
5085,3,2,3,2,7,5,5,3,10
5086,3,2,3,2,7,5,5,3,10
5087,3,2,3,2,7,5,5,3,10
5088,3,2,3,2,7,5,6,3,10
5089,3,2,3,2,7,5,6,3,10
5090,3,2,3,2,7,5,6,3,10
5091,3,2,3,2,6,5,6,3,10
5092,3,2,3,2,6,5,6,3,10
5093,3,2,3,2,6,5,5,3,9
5094,3,2,3,2,6,5,5,3,9
5095,3,2,3,2,6,5,5,3,9
5096,3,2,3,2,7,5,5,3,10
5097,3,2,3,2,7,5,5,3,10
5098,3,2,3,2,7,4,5,3,10
5099,3,2,3,2,7,4,5,3,10
5100,3,2,3,2,7,5,5,3,10
5101,3,2,3,2,7,5,5,3,11
5102,3,2,3,2,7,5,5,3,11
5103,3,2,3,2,7,5,5,3,9
5104,3,2,3,2,7,5,6,3,9
5105,3,2,3,2,7,5,6,3,9
5106,3,2,3,2,7,5,6,3,9
5107,3,2,3,2,7,5,6,3,9
5108,3,2,3,2,6,5,6,3,8
5109,3,2,3,2,6,5,6,3,8
5110,3,2,3,2,6,5,6,3,8
5111,3,2,3,2,5,5,4,3,8
5112,3,2,3,2,5,5,4,3,8
5113,3,2,3,2,5,5,4,3,7
5114,3,2,3,2,5,5,5,3,7
5115,3,2,3,2,5,5,5,3,7
5116,3,2,3,2,5,5,5,3,9
5117,3,2,3,2,5,5,5,3,9
5118,3,2,3,2,5,5,5,3,10
5119,3,2,3,2,6,5,5,3,10
5120,3,2,3,2,6,5,5,3,10
5121,3,2,3,2,6,5,5,3,10
5122,3,2,3,2,6,5,5,3,10
5123,3,2,3,2,6,5,5,3,10
5124,3,2,3,2,6,5,5,3,10
5125,3,2,3,2,6,5,5,3,10
5126,3,2,3,2,5,5,5,3,10
5127,3,2,3,2,5,5,5,3,10
5128,3,2,3,2,5,5,5,3,9
5129,3,2,3,2,5,5,5,3,9
5130,3,2,3,2,5,5,5,3,9
5131,3,2,3,2,5,5,4,3,10
5132,3,2,3,2,5,5,4,3,10
5133,3,2,3,2,5,5,4,3,10
5134,3,2,3,2,5,6,4,3,10
5135,3,2,3,2,5,6,4,3,10
5136,3,2,3,2,7,6,4,3,10
5137,3,2,3,2,7,6,4,3,10
5138,3,2,3,2,7,6,4,3,11
5139,3,2,3,2,7,6,5,3,11
5140,3,2,3,2,7,6,5,3,11
5141,3,2,3,2,7,6,5,3,11
5142,3,2,3,2,7,6,5,3,11
5143,3,2,3,2,7,6,5,3,9
5144,3,2,3,2,7,6,5,3,9
5145,3,2,3,2,7,6,5,3,9
5146,3,2,3,2,6,6,5,3,9
5147,3,2,3,2,6,6,5,3,9
5148,3,2,3,2,6,6,5,3,9
5149,3,2,3,2,6,6,6,3,9
5150,3,2,3,2,6,6,6,3,9
5151,3,2,3,2,7,6,3,3,8
5152,3,2,3,2,7,6,3,3,8
5153,3,2,3,2,6,6,3,3,9
5154,3,2,3,2,6,6,3,3,9
5155,3,2,3,2,6,6,3,3,9
5156,3,2,3,2,6,6,3,3,9
5157,3,2,3,2,6,6,3,3,9
5158,3,2,3,2,6,6,3,3,11
5159,3,2,3,2,6,6,3,3,11
5160,3,2,3,2,6,6,3,3,11
5161,3,2,3,2,6,6,3,3,12
5162,3,2,3,2,6,6,3,3,12
5163,3,2,3,2,6,6,3,3,12
5164,3,2,3,2,6,6,3,3,12
5165,3,2,3,2,6,6,3,3,12
5166,3,2,3,2,6,6,3,3,12
5167,3,2,3,2,6,6,3,3,12
5168,3,2,3,2,6,6,3,3,10
5169,3,2,3,2,7,6,3,3,10
5170,3,2,3,2,7,6,3,3,10
5171,3,2,3,2,6,5,3,3,10
5172,3,2,3,2,6,5,3,3,10
5173,3,2,3,2,6,6,3,3,9
5174,3,2,3,2,6,6,3,3,9
5175,3,2,3,2,6,6,3,3,9
5176,3,2,3,2,6,6,3,3,8
5177,3,2,3,2,6,6,3,3,8
5178,3,2,3,2,5,5,4,3,9
5179,3,2,3,2,5,5,6,3,9
5180,3,2,3,2,5,6,6,3,9
5181,3,2,3,2,5,5,6,3,8
5182,3,2,3,2,5,5,6,3,8
5183,3,2,3,2,5,5,6,3,8
5184,3,2,3,2,6,5,6,3,8
5185,3,2,3,2,6,6,6,3,8
5186,3,2,3,2,7,6,5,3,8
5187,3,2,3,2,7,6,5,3,8
5188,3,2,3,2,7,6,5,3,8
5189,3,2,3,2,7,6,5,3,8
5190,3,2,3,2,7,6,5,3,8
5191,3,2,3,2,7,6,5,3,9
5192,3,2,3,2,7,6,5,3,9
5193,3,2,3,2,7,6,5,3,8
5194,3,2,3,2,7,6,5,3,8
5195,3,2,3,2,7,6,5,3,8
5196,3,2,3,2,7,6,5,3,8
5197,3,2,3,2,7,6,5,3,8
5198,3,2,3,2,7,6,4,3,7
5199,3,2,3,2,7,6,4,3,7
5200,3,2,3,2,7,6,4,3,7
5201,3,2,3,2,5,6,4,3,7
5202,3,2,3,2,5,6,4,3,7
5203,3,2,3,2,5,6,4,3,7
5204,3,2,3,2,5,6,4,3,7
5205,3,2,3,2,5,6,4,3,7
5206,3,2,3,2,5,6,4,3,9
5207,3,2,3,2,5,6,4,3,9
5208,3,2,3,2,5,6,4,3,10
5209,3,2,3,2,5,6,4,3,10
5210,3,2,3,2,5,6,4,3,10
5211,3,2,3,2,6,7,4,3,10
5212,3,2,3,2,6,7,4,3,10
5213,3,2,3,2,6,7,4,3,10
5214,3,2,3,2,6,7,5,3,10
5215,3,2,3,2,6,7,5,3,10
5216,3,2,3,2,6,7,6,3,10
5217,3,2,3,2,6,7,6,3,10
5218,3,2,3,2,6,7,5,3,9
5219,3,2,3,2,6,7,5,3,9
5220,3,2,3,2,6,7,5,3,9
5221,3,2,3,2,7,7,5,3,8
5222,3,2,3,2,7,7,5,3,8
5223,3,2,3,2,7,7,5,3,7
5224,3,2,3,2,7,7,5,3,7
5225,3,2,3,2,7,7,5,3,7
5226,3,2,3,2,7,7,5,3,8
5227,3,2,3,2,7,7,5,3,8
5228,3,2,3,2,5,7,4,3,7
5229,3,2,3,2,5,7,4,3,7
5230,3,2,3,2,5,7,4,3,7
5231,3,2,3,2,5,7,4,3,9
5232,3,2,3,2,5,7,4,3,9
5233,3,2,3,2,5,7,4,3,9
5234,3,2,3,2,5,7,4,3,10
5235,3,2,3,2,5,7,4,3,11
5236,3,2,3,2,5,7,4,3,12
5237,3,2,3,2,5,7,4,3,12
5238,3,2,3,2,5,7,4,3,10
5239,3,2,3,2,5,7,5,3,9
5240,3,2,3,2,5,7,5,3,9
5241,3,2,3,2,5,7,5,3,8
5242,3,2,3,2,5,7,5,3,8
5243,3,2,3,2,5,7,5,3,8
5244,3,2,3,2,5,7,5,3,8
5245,3,2,3,2,5,7,5,3,8
5246,3,2,3,2,6,7,5,3,8
5247,3,2,3,2,6,7,5,3,8
5248,3,2,3,2,6,7,4,3,8
5249,3,2,3,2,6,7,4,3,8
5250,3,2,3,2,6,7,4,3,8
5251,3,2,3,2,6,7,4,3,8
5252,3,2,3,2,6,7,4,3,8
5253,3,2,3,2,5,7,3,3,9
5254,3,2,3,2,5,7,3,3,9
5255,3,2,3,2,5,7,3,3,9
5256,3,2,3,2,6,7,3,3,9
5257,3,2,3,2,6,7,3,3,9
5258,3,2,3,2,6,7,3,3,10
5259,3,2,3,2,6,7,3,3,10
5260,3,2,3,2,6,7,3,3,10
5261,3,2,3,2,5,7,3,3,11
5262,3,2,3,2,5,7,3,3,11
5263,3,2,3,2,5,7,3,3,11
5264,3,2,3,2,5,7,3,3,11
5265,3,2,3,2,5,7,3,3,11
5266,3,2,3,2,5,7,3,3,10
5267,3,2,3,2,5,7,3,3,10
5268,3,2,3,2,5,7,3,3,10
5269,3,2,3,2,5,7,4,3,10
5270,3,2,3,2,5,7,4,3,10
5271,3,2,3,2,5,7,4,3,10
5272,3,2,3,2,5,7,4,3,10
5273,3,2,3,2,5,7,4,3,10
5274,3,2,3,2,5,7,4,3,10
5275,3,2,3,2,5,7,4,3,10
5276,3,2,3,2,5,7,4,3,9
5277,3,2,3,2,5,7,4,3,9
5278,3,2,3,2,5,7,4,3,8
5279,3,2,3,2,5,7,5,3,8
5280,3,2,3,2,5,7,5,3,8
5281,3,2,3,2,6,7,5,3,8
5282,3,2,3,2,6,7,5,3,8
5283,3,2,3,2,5,7,3,3,8
5284,3,2,3,2,5,7,3,3,8
5285,3,2,3,2,5,7,3,3,8
5286,3,2,3,2,5,7,2,3,8
5287,3,2,3,2,5,7,2,3,8
5288,3,2,3,2,5,7,2,3,10
5289,3,2,3,2,5,8,2,3,10
5290,3,2,3,2,5,8,2,3,10
5291,3,2,3,2,5,8,2,3,11
5292,3,2,3,2,5,8,2,3,11
5293,3,2,3,2,5,7,2,3,10
5294,3,2,3,2,5,7,3,3,10
5295,3,2,3,2,5,7,3,3,10
5296,3,2,3,2,5,7,3,2,9
5297,3,2,3,2,5,7,3,2,9
5298,3,2,3,2,5,7,3,2,10
5299,3,2,3,2,5,7,3,2,10
5300,3,2,3,2,5,7,3,2,10
5301,3,2,3,2,5,7,3,2,10
5302,3,2,3,2,5,7,3,2,10
5303,3,2,3,2,5,6,3,2,9
5304,3,2,3,2,6,6,3,2,9
5305,3,2,3,2,6,7,3,2,9
5306,3,2,3,2,6,6,3,2,9
5307,3,2,3,2,6,6,3,2,9
5308,3,2,3,2,6,6,3,3,9
5309,3,2,3,2,6,6,4,3,9
5310,3,2,3,2,6,6,4,3,9
5311,3,2,3,2,6,7,4,3,9
5312,3,2,3,2,6,7,4,3,9
5313,3,2,3,2,5,7,4,3,9
5314,3,2,3,2,6,7,4,3,9
5315,3,2,3,2,6,7,4,3,9
5316,3,2,3,2,5,7,4,3,9
5317,3,2,3,2,5,7,4,3,9
5318,3,2,3,2,4,7,4,3,8
5319,3,2,3,2,4,7,4,3,8
5320,3,2,3,2,4,7,4,3,8
5321,3,2,3,2,4,7,4,2,10
5322,3,2,3,2,4,7,4,2,10
5323,3,2,3,2,4,7,4,2,10
5324,3,2,3,2,6,7,4,2,10
5325,3,2,3,2,6,7,4,2,10
5326,3,2,3,2,6,7,4,2,10
5327,3,2,3,2,6,7,4,2,10
5328,3,2,3,2,4,7,3,2,10
5329,3,2,3,2,3,7,4,2,10
5330,3,2,3,2,3,7,4,2,10
5331,3,2,3,2,5,6,3,2,8
5332,3,2,3,2,5,6,3,2,8
5333,3,2,3,2,5,6,3,3,9
5334,3,2,3,2,5,6,3,3,9
5335,3,2,3,2,4,6,3,3,9
5336,3,2,3,2,4,6,4,3,10
5337,3,2,3,2,5,6,4,3,10
5338,3,2,3,2,5,6,4,3,10
5339,3,2,3,2,6,6,4,3,10
5340,3,2,3,2,5,6,4,3,10
5341,3,2,3,2,5,6,4,3,10
5342,3,2,3,2,6,6,4,3,10
5343,3,2,3,2,5,7,4,3,9
5344,3,2,3,2,5,7,4,3,9
5345,3,2,3,2,4,7,4,3,9
5346,3,2,3,2,3,7,4,2,9
5347,3,2,3,2,3,7,4,2,9
5348,3,2,3,2,3,7,4,2,8
5349,3,2,3,2,3,7,4,2,8
5350,3,2,3,2,3,7,4,2,8
5351,3,2,3,2,3,7,4,2,8
5352,3,2,3,2,3,7,4,2,8
5353,3,2,3,2,3,7,3,2,8
5354,3,2,3,2,4,7,3,2,8
5355,3,2,3,2,4,7,3,2,8
5356,3,2,3,2,5,7,3,2,8
5357,3,2,3,2,5,7,3,2,8
5358,3,2,3,2,5,6,3,2,9
5359,3,2,3,2,6,6,3,2,9
5360,3,2,3,2,5,6,3,2,9
5361,3,2,3,2,5,6,3,2,7
5362,3,2,3,2,5,6,3,2,7
5363,3,2,3,2,5,6,3,2,7
5364,3,2,3,2,5,6,3,2,7
5365,3,2,3,2,5,6,3,2,7
5366,3,2,3,2,5,6,3,2,8
5367,3,2,3,2,5,6,3,2,8
5368,3,2,3,2,5,7,3,2,8
5369,3,2,3,2,5,7,3,2,8
5370,3,2,3,2,5,7,3,2,8
5371,3,2,3,2,5,7,3,3,8
5372,3,2,3,2,5,7,3,3,8
5373,3,2,3,2,5,7,3,3,8
5374,3,2,3,2,6,7,3,3,8
5375,3,2,3,2,6,7,3,3,8
5376,3,2,3,2,6,7,3,3,8
5377,3,2,3,2,6,7,3,3,8
5378,3,2,3,2,6,7,2,3,7
5379,3,2,3,2,7,8,3,3,7
5380,3,2,3,2,7,8,3,3,7
5381,3,2,3,2,7,8,3,3,6
5382,3,2,3,2,7,8,3,3,6
5383,3,2,3,2,7,8,3,3,6
5384,3,2,3,2,7,8,3,3,7
5385,3,2,3,2,7,8,3,3,7
5386,3,2,3,2,6,8,4,3,7
5387,3,2,3,2,6,8,4,3,7
5388,3,2,3,2,6,8,4,2,6
5389,3,2,3,2,6,8,4,3,6
5390,3,2,3,2,6,8,4,3,6
5391,3,2,3,2,5,8,3,3,7
5392,3,2,3,2,5,8,3,3,7
5393,3,2,3,2,5,8,2,3,6
