frame,adaptive_phase,adaptive_state,adaptive_time_left,fixed_phase,fixed_state,fixed_time_left
4868,4,GREEN,5.2,2,GREEN,7.2
4869,4,GREEN,5.2,2,GREEN,7.2
4870,4,GREEN,5.2,2,GREEN,7.2
4871,4,GREEN,5.1,2,GREEN,7.1
4872,4,GREEN,5.1,2,GREEN,7.1
4873,4,GREEN,5.1,2,GREEN,7.1
4874,4,GREEN,5.0,2,GREEN,7.0
4875,4,GREEN,5.0,2,GREEN,7.0
4876,4,GREEN,5.0,2,GREEN,7.0
4877,4,GREEN,4.9,2,GREEN,6.9
4878,4,GREEN,4.9,2,GREEN,6.9
4879,4,GREEN,4.9,2,GREEN,6.9
4880,4,GREEN,4.8,2,GREEN,6.8
4881,4,GREEN,4.8,2,GREEN,6.8
4882,4,GREEN,4.8,2,GREEN,6.8
4883,4,GREEN,4.7,2,GREEN,6.7
4884,4,GREEN,4.7,2,GREEN,6.7
4885,4,GREEN,4.7,2,GREEN,6.7
4886,4,GREEN,4.6,2,GREEN,6.6
4887,4,GREEN,4.6,2,GREEN,6.6
4888,4,GREEN,4.6,2,GREEN,6.6
4889,4,GREEN,4.5,2,GREEN,6.5
4890,4,GREEN,4.5,2,GREEN,6.5
4891,4,GREEN,4.5,2,GREEN,6.5
4892,4,GREEN,4.4,2,GREEN,6.4
4893,4,GREEN,4.4,2,GREEN,6.4
4894,4,GREEN,4.4,2,GREEN,6.4
4895,4,GREEN,4.3,2,GREEN,6.3
4896,4,GREEN,4.3,2,GREEN,6.3
4897,4,GREEN,4.3,2,GREEN,6.3
4898,4,GREEN,4.2,2,GREEN,6.2
4899,4,GREEN,4.2,2,GREEN,6.2
4900,4,GREEN,4.2,2,GREEN,6.2
4901,4,GREEN,4.1,2,GREEN,6.1
4902,4,GREEN,4.1,2,GREEN,6.1
4903,4,GREEN,4.1,2,GREEN,6.1
4904,4,GREEN,4.0,2,GREEN,6.0
4905,4,GREEN,4.0,2,GREEN,6.0
4906,4,GREEN,4.0,2,GREEN,6.0
4907,4,GREEN,3.9,2,GREEN,5.9
4908,4,GREEN,3.9,2,GREEN,5.9
4909,4,GREEN,3.9,2,GREEN,5.9
4910,4,GREEN,3.8,2,GREEN,5.8
4911,4,GREEN,3.8,2,GREEN,5.8
4912,4,GREEN,3.8,2,GREEN,5.8
4913,4,GREEN,3.7,2,GREEN,5.7
4914,4,GREEN,3.7,2,GREEN,5.7
4915,4,GREEN,3.7,2,GREEN,5.7
4916,4,GREEN,3.6,2,GREEN,5.6
4917,4,GREEN,3.6,2,GREEN,5.6
4918,4,GREEN,3.6,2,GREEN,5.6
4919,4,GREEN,3.5,2,GREEN,5.5
4920,4,GREEN,3.5,2,GREEN,5.5
4921,4,GREEN,3.5,2,GREEN,5.5
4922,4,GREEN,3.4,2,GREEN,5.4
4923,4,GREEN,3.4,2,GREEN,5.4
4924,4,GREEN,3.4,2,GREEN,5.4
4925,4,GREEN,3.3,2,GREEN,5.3
4926,4,GREEN,3.3,2,GREEN,5.3
4927,4,GREEN,3.3,2,GREEN,5.3
4928,4,GREEN,3.2,2,GREEN,5.2
4929,4,GREEN,3.2,2,GREEN,5.2
4930,4,GREEN,3.2,2,GREEN,5.2
4931,4,GREEN,3.1,2,GREEN,5.1
4932,4,GREEN,3.1,2,GREEN,5.1
4933,4,GREEN,3.1,2,GREEN,5.1
4934,4,GREEN,3.0,2,GREEN,5.0
4935,4,GREEN,3.0,2,GREEN,5.0
4936,4,GREEN,3.0,2,GREEN,5.0
4937,4,GREEN,2.9,2,GREEN,4.9
4938,4,GREEN,2.9,2,GREEN,4.9
4939,4,GREEN,2.9,2,GREEN,4.9
4940,4,GREEN,2.8,2,GREEN,4.8
4941,4,GREEN,2.8,2,GREEN,4.8
4942,4,GREEN,2.8,2,GREEN,4.8
4943,4,GREEN,2.7,2,GREEN,4.7
4944,4,GREEN,2.7,2,GREEN,4.7
4945,4,GREEN,2.7,2,GREEN,4.7
4946,4,GREEN,2.6,2,GREEN,4.6
4947,4,GREEN,2.6,2,GREEN,4.6
4948,4,GREEN,2.6,2,GREEN,4.6
4949,4,GREEN,2.5,2,GREEN,4.5
4950,4,GREEN,2.5,2,GREEN,4.5
4951,4,GREEN,2.5,2,GREEN,4.5
4952,4,GREEN,2.4,2,GREEN,4.4
4953,4,GREEN,2.4,2,GREEN,4.4
4954,4,GREEN,2.4,2,GREEN,4.4
4955,4,GREEN,2.3,2,GREEN,4.3
4956,4,GREEN,2.3,2,GREEN,4.3
4957,4,GREEN,2.3,2,GREEN,4.3
4958,4,GREEN,2.2,2,GREEN,4.2
4959,4,GREEN,2.2,2,GREEN,4.2
4960,4,GREEN,2.2,2,GREEN,4.2
4961,4,GREEN,2.1,2,GREEN,4.1
4962,4,GREEN,2.1,2,GREEN,4.1
4963,4,GREEN,2.1,2,GREEN,4.1
4964,4,GREEN,2.0,2,GREEN,4.0
4965,4,GREEN,2.0,2,GREEN,4.0
4966,4,GREEN,2.0,2,GREEN,4.0
4967,4,GREEN,1.9,2,GREEN,3.9
4968,4,GREEN,1.9,2,GREEN,3.9
4969,4,GREEN,1.9,2,GREEN,3.9
4970,4,GREEN,1.8,2,GREEN,3.8
4971,4,GREEN,1.8,2,GREEN,3.8
4972,4,GREEN,1.8,2,GREEN,3.8
4973,4,GREEN,1.7,2,GREEN,3.7
4974,4,GREEN,1.7,2,GREEN,3.7
4975,4,GREEN,1.7,2,GREEN,3.7
4976,4,GREEN,1.6,2,GREEN,3.6
4977,4,GREEN,1.6,2,GREEN,3.6
4978,4,GREEN,1.6,2,GREEN,3.6
4979,4,GREEN,1.5,2,GREEN,3.5
4980,4,GREEN,1.5,2,GREEN,3.5
4981,4,GREEN,1.5,2,GREEN,3.5
4982,4,GREEN,1.4,2,GREEN,3.4
4983,4,GREEN,1.4,2,GREEN,3.4
4984,4,GREEN,1.4,2,GREEN,3.4
4985,4,GREEN,1.3,2,GREEN,3.3
4986,4,GREEN,1.3,2,GREEN,3.3
4987,4,GREEN,1.3,2,GREEN,3.3
4988,4,GREEN,1.2,2,GREEN,3.2
4989,4,GREEN,1.2,2,GREEN,3.2
4990,4,GREEN,1.2,2,GREEN,3.2
4991,4,GREEN,1.1,2,GREEN,3.1
4992,4,GREEN,1.1,2,GREEN,3.1
4993,4,GREEN,1.1,2,GREEN,3.1
4994,4,GREEN,1.0,2,GREEN,3.0
4995,4,GREEN,1.0,2,GREEN,3.0
4996,4,GREEN,1.0,2,GREEN,3.0
4997,4,GREEN,0.9,2,GREEN,2.9
4998,4,GREEN,0.9,2,GREEN,2.9
4999,4,GREEN,0.9,2,GREEN,2.9
5000,4,GREEN,0.8,2,GREEN,2.8
5001,4,GREEN,0.8,2,GREEN,2.8
5002,4,GREEN,0.8,2,GREEN,2.8
5003,4,GREEN,0.7,2,GREEN,2.7
5004,4,GREEN,0.7,2,GREEN,2.7
5005,4,GREEN,0.7,2,GREEN,2.7
5006,4,GREEN,0.6,2,GREEN,2.6
5007,4,GREEN,0.6,2,GREEN,2.6
5008,4,GREEN,0.6,2,GREEN,2.6
5009,4,GREEN,0.5,2,GREEN,2.5
5010,4,GREEN,0.5,2,GREEN,2.5
5011,4,GREEN,0.5,2,GREEN,2.5
5012,4,GREEN,0.4,2,GREEN,2.4
5013,4,GREEN,0.4,2,GREEN,2.4
5014,4,GREEN,0.4,2,GREEN,2.4
5015,4,GREEN,0.3,2,GREEN,2.3
5016,4,GREEN,0.3,2,GREEN,2.3
5017,4,GREEN,0.3,2,GREEN,2.3
5018,4,GREEN,0.2,2,GREEN,2.2
5019,4,GREEN,0.2,2,GREEN,2.2
5020,4,GREEN,0.2,2,GREEN,2.2
5021,4,GREEN,0.1,2,GREEN,2.1
5022,4,GREEN,0.1,2,GREEN,2.1
5023,4,GREEN,0.1,2,GREEN,2.1
5024,4,GREEN,0.0,2,GREEN,2.0
5025,4,YELLOW,0.0,2,GREEN,2.0
5026,4,YELLOW,3.0,2,GREEN,2.0
5027,4,YELLOW,2.9,2,GREEN,1.9
5028,4,YELLOW,2.9,2,GREEN,1.9
5029,4,YELLOW,2.9,2,GREEN,1.9
5030,4,YELLOW,2.8,2,GREEN,1.8
5031,4,YELLOW,2.8,2,GREEN,1.8
5032,4,YELLOW,2.8,2,GREEN,1.8
5033,4,YELLOW,2.7,2,GREEN,1.7
5034,4,YELLOW,2.7,2,GREEN,1.7
5035,4,YELLOW,2.7,2,GREEN,1.7
5036,4,YELLOW,2.6,2,GREEN,1.6
5037,4,YELLOW,2.6,2,GREEN,1.6
5038,4,YELLOW,2.6,2,GREEN,1.6
5039,4,YELLOW,2.5,2,GREEN,1.5
5040,4,YELLOW,2.5,2,GREEN,1.5
5041,4,YELLOW,2.5,2,GREEN,1.5
5042,4,YELLOW,2.4,2,GREEN,1.4
5043,4,YELLOW,2.4,2,GREEN,1.4
5044,4,YELLOW,2.4,2,GREEN,1.4
5045,4,YELLOW,2.3,2,GREEN,1.3
5046,4,YELLOW,2.3,2,GREEN,1.3
5047,4,YELLOW,2.3,2,GREEN,1.3
5048,4,YELLOW,2.2,2,GREEN,1.2
5049,4,YELLOW,2.2,2,GREEN,1.2
5050,4,YELLOW,2.2,2,GREEN,1.2
5051,4,YELLOW,2.1,2,GREEN,1.1
